event_id,event_cycle,event_type,module,command_id,opcode,logical_id,slice_id,stage,subrequest_state,channel_state,chip_state,plane_state,channel,chip,die,plane,stage_start_cycle,stage_end_cycle,duration_cycles,active_commands
714,145926,ISSUE,onfi_bus[ch2],106,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,145926,145933,7,11
715,145926,ISSUE,onfi_bus[ch3],107,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,145926,145933,7,12
716,145926,ISSUE,onfi_bus[ch4],108,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,145926,145933,7,13
717,145926,ISSUE,onfi_bus[ch5],109,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,145926,145933,7,14
718,145926,ISSUE,onfi_bus[ch6],110,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,145926,145933,7,15
719,145926,ISSUE,onfi_bus[ch7],111,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,145926,145933,7,16
720,145933,COMPLETE,onfi_bus[ch0],104,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,145926,145933,7,16
721,145933,COMPLETE,onfi_bus[ch1],105,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,145926,145933,7,15
722,145933,COMPLETE,onfi_bus[ch6],110,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,145926,145933,7,14
723,145933,COMPLETE,onfi_bus[ch7],111,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,145926,145933,7,13
724,145933,COMPLETE,onfi_bus[ch2],106,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,145926,145933,7,12
725,145933,COMPLETE,onfi_bus[ch3],107,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,145926,145933,7,11
726,145933,COMPLETE,onfi_bus[ch4],108,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,145926,145933,7,10
727,145933,COMPLETE,onfi_bus[ch5],109,READ_SLICE,1,1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,145926,145933,7,9
728,145933,ISSUE,onfi_bus[ch0],104,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,0,1,1,0,145933,150029,4096,9
729,145933,ISSUE,onfi_bus[ch1],105,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,1,1,1,0,145933,150029,4096,10
730,145933,ISSUE,onfi_bus[ch2],106,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,2,1,1,0,145933,150029,4096,11
731,145933,ISSUE,onfi_bus[ch3],107,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,3,1,1,0,145933,150029,4096,12
732,145933,ISSUE,onfi_bus[ch4],108,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,4,1,1,0,145933,150029,4096,13
733,145933,ISSUE,onfi_bus[ch5],109,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,5,1,1,0,145933,150029,4096,14
734,145933,ISSUE,onfi_bus[ch6],110,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,145933,150029,4096,15
735,145933,ISSUE,onfi_bus[ch7],111,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,145933,150029,4096,16
736,150029,COMPLETE,onfi_bus[ch0],104,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,0,1,1,0,145933,150029,4096,16
737,150029,COMPLETE,onfi_bus[ch1],105,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,1,1,1,0,145933,150029,4096,15
738,150029,COMPLETE,onfi_bus[ch6],110,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,145933,150029,4096,14
739,150029,COMPLETE,onfi_bus[ch7],111,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,145933,150029,4096,13
740,150029,COMPLETE,onfi_bus[ch2],106,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,2,1,1,0,145933,150029,4096,12
741,150029,COMPLETE,onfi_bus[ch3],107,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,3,1,1,0,145933,150029,4096,11
742,150029,COMPLETE,onfi_bus[ch4],108,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,4,1,1,0,145933,150029,4096,10
743,150029,COMPLETE,onfi_bus[ch5],109,READ_SLICE,1,1,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,5,1,1,0,145933,150029,4096,9
744,150029,ISSUE,onfi_bus[ch0],112,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,150029,150036,7,9
745,150029,ISSUE,onfi_bus[ch1],113,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,150029,150036,7,10
746,150029,ISSUE,onfi_bus[ch2],114,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,150029,150036,7,11
747,150029,ISSUE,onfi_bus[ch3],115,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,150029,150036,7,12
748,150029,ISSUE,onfi_bus[ch4],116,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,150029,150036,7,13
749,150029,ISSUE,onfi_bus[ch5],117,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,150029,150036,7,14
750,150029,ISSUE,onfi_bus[ch6],118,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,150029,150036,7,15
751,150029,ISSUE,onfi_bus[ch7],119,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,150029,150036,7,16
752,150036,COMPLETE,onfi_bus[ch0],112,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,150029,150036,7,16
753,150036,COMPLETE,onfi_bus[ch1],113,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,150029,150036,7,15
754,150036,COMPLETE,onfi_bus[ch6],118,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,150029,150036,7,14
755,150036,COMPLETE,onfi_bus[ch7],119,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,150029,150036,7,13
756,150036,COMPLETE,onfi_bus[ch2],114,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,150029,150036,7,12
757,150036,COMPLETE,onfi_bus[ch3],115,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,150029,150036,7,11
758,150036,COMPLETE,onfi_bus[ch4],116,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,150029,150036,7,10
759,150036,COMPLETE,onfi_bus[ch5],117,READ_SLICE,1,2,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,150029,150036,7,9
760,150036,ISSUE,onfi_bus[ch0],112,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,0,1,1,0,150036,154132,4096,9
761,150036,ISSUE,onfi_bus[ch1],113,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,1,1,1,0,150036,154132,4096,10
762,150036,ISSUE,onfi_bus[ch2],114,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,2,1,1,0,150036,154132,4096,11
763,150036,ISSUE,onfi_bus[ch3],115,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,3,1,1,0,150036,154132,4096,12
764,150036,ISSUE,onfi_bus[ch4],116,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,4,1,1,0,150036,154132,4096,13
765,150036,ISSUE,onfi_bus[ch5],117,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,5,1,1,0,150036,154132,4096,14
766,150036,ISSUE,onfi_bus[ch6],118,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,150036,154132,4096,15
767,150036,ISSUE,onfi_bus[ch7],119,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,150036,154132,4096,16
768,154132,COMPLETE,onfi_bus[ch0],112,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,0,1,1,0,150036,154132,4096,16
769,154132,COMPLETE,onfi_bus[ch1],113,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,1,1,1,0,150036,154132,4096,15
770,154132,COMPLETE,onfi_bus[ch6],118,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,150036,154132,4096,14
771,154132,COMPLETE,onfi_bus[ch7],119,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,150036,154132,4096,13
772,154132,COMPLETE,onfi_bus[ch2],114,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,2,1,1,0,150036,154132,4096,12
773,154132,COMPLETE,onfi_bus[ch3],115,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,3,1,1,0,150036,154132,4096,11
774,154132,COMPLETE,onfi_bus[ch4],116,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,4,1,1,0,150036,154132,4096,10
775,154132,COMPLETE,onfi_bus[ch5],117,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,5,1,1,0,150036,154132,4096,9
776,154132,ISSUE,onfi_bus[ch0],120,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,154132,154139,7,9
777,154132,ISSUE,onfi_bus[ch1],121,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,154132,154139,7,10
778,154132,ISSUE,onfi_bus[ch2],122,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,154132,154139,7,11
779,154132,ISSUE,onfi_bus[ch3],123,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,154132,154139,7,12
780,154132,ISSUE,onfi_bus[ch4],124,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,154132,154139,7,13
781,154132,ISSUE,onfi_bus[ch5],125,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,154132,154139,7,14
782,154132,ISSUE,onfi_bus[ch6],126,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,154132,154139,7,15
783,154132,ISSUE,onfi_bus[ch7],127,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,154132,154139,7,16
784,154139,COMPLETE,onfi_bus[ch0],120,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,154132,154139,7,16
785,154139,COMPLETE,onfi_bus[ch1],121,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,154132,154139,7,15
786,154139,COMPLETE,onfi_bus[ch6],126,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,154132,154139,7,14
787,154139,COMPLETE,onfi_bus[ch7],127,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,154132,154139,7,13
788,154139,COMPLETE,onfi_bus[ch2],122,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,154132,154139,7,12
789,154139,COMPLETE,onfi_bus[ch3],123,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,154132,154139,7,11
790,154139,COMPLETE,onfi_bus[ch4],124,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,154132,154139,7,10
791,154139,COMPLETE,onfi_bus[ch5],125,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,154132,154139,7,9
792,154139,ISSUE,onfi_bus[ch0],120,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,0,1,1,0,154139,158235,4096,9
793,154139,ISSUE,onfi_bus[ch1],121,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,1,1,1,0,154139,158235,4096,10
794,154139,ISSUE,onfi_bus[ch2],122,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,2,1,1,0,154139,158235,4096,11
795,154139,ISSUE,onfi_bus[ch3],123,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,3,1,1,0,154139,158235,4096,12
796,154139,ISSUE,onfi_bus[ch4],124,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,4,1,1,0,154139,158235,4096,13
797,154139,ISSUE,onfi_bus[ch5],125,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,5,1,1,0,154139,158235,4096,14
798,154139,ISSUE,onfi_bus[ch6],126,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,154139,158235,4096,15
799,154139,ISSUE,onfi_bus[ch7],127,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,154139,158235,4096,16
800,155411,COMPLETE,plane_array[ch6:chip0:die0:plane0],134,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,6,0,0,0,125411,155411,30000,16
801,155411,COMPLETE,plane_array[ch1:chip0:die0:plane0],129,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,1,0,0,0,125411,155411,30000,15
802,155411,COMPLETE,plane_array[ch7:chip0:die0:plane0],135,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,7,0,0,0,125411,155411,30000,14
803,155411,COMPLETE,plane_array[ch4:chip0:die0:plane0],132,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,4,0,0,0,125411,155411,30000,13
804,155411,COMPLETE,plane_array[ch2:chip0:die0:plane0],130,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,2,0,0,0,125411,155411,30000,12
805,155411,COMPLETE,plane_array[ch5:chip0:die0:plane0],133,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,5,0,0,0,125411,155411,30000,11
806,155411,COMPLETE,plane_array[ch3:chip0:die0:plane0],131,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,3,0,0,0,125411,155411,30000,10
807,155411,COMPLETE,plane_array[ch0:chip0:die0:plane0],128,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,0,0,0,0,125411,155411,30000,9
808,155411,ISSUE,ifc_compute[ch0:chip0:die0],128,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,0,0,0,155411,156435,1024,9
809,155411,ISSUE,ifc_compute[ch1:chip0:die0],129,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,0,0,0,155411,156435,1024,10
810,155411,ISSUE,ifc_compute[ch2:chip0:die0],130,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,0,0,0,155411,156435,1024,11
811,155411,ISSUE,ifc_compute[ch3:chip0:die0],131,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,0,0,0,155411,156435,1024,12
812,155411,ISSUE,ifc_compute[ch4:chip0:die0],132,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,0,0,0,155411,156435,1024,13
813,155411,ISSUE,ifc_compute[ch5:chip0:die0],133,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,0,0,0,155411,156435,1024,14
814,155411,ISSUE,ifc_compute[ch6:chip0:die0],134,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,0,0,0,155411,156435,1024,15
