event_id,event_cycle,event_type,command_id,opcode,logical_id,slice_id,stage,subrequest_state,channel_state,chip_state,plane_state,channel,chip,die,plane,stage_start_cycle,stage_end_cycle,duration_cycles,active_commands
766,150036,ISSUE,118,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,150036,154132,4096,15
767,150036,ISSUE,119,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,150036,154132,4096,16
768,154132,COMPLETE,112,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,0,1,1,0,150036,154132,4096,16
769,154132,COMPLETE,113,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,1,1,1,0,150036,154132,4096,15
770,154132,COMPLETE,114,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,2,1,1,0,150036,154132,4096,14
771,154132,COMPLETE,115,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,3,1,1,0,150036,154132,4096,13
772,154132,COMPLETE,116,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,4,1,1,0,150036,154132,4096,12
773,154132,COMPLETE,117,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,5,1,1,0,150036,154132,4096,11
774,154132,COMPLETE,118,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,150036,154132,4096,10
775,154132,COMPLETE,119,READ_SLICE,1,2,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,150036,154132,4096,9
776,154132,ISSUE,120,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,154132,154139,7,9
777,154132,ISSUE,121,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,154132,154139,7,10
778,154132,ISSUE,122,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,154132,154139,7,11
779,154132,ISSUE,123,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,154132,154139,7,12
780,154132,ISSUE,124,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,154132,154139,7,13
781,154132,ISSUE,125,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,154132,154139,7,14
782,154132,ISSUE,126,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,154132,154139,7,15
783,154132,ISSUE,127,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,154132,154139,7,16
784,154139,COMPLETE,120,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,1,0,154132,154139,7,16
785,154139,COMPLETE,121,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,1,0,154132,154139,7,15
786,154139,COMPLETE,122,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,1,0,154132,154139,7,14
787,154139,COMPLETE,123,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,1,0,154132,154139,7,13
788,154139,COMPLETE,124,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,1,0,154132,154139,7,12
789,154139,COMPLETE,125,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,1,0,154132,154139,7,11
790,154139,COMPLETE,126,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,1,0,154132,154139,7,10
791,154139,COMPLETE,127,READ_SLICE,1,3,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,1,0,154132,154139,7,9
792,154139,ISSUE,120,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,0,1,1,0,154139,158235,4096,9
793,154139,ISSUE,121,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,1,1,1,0,154139,158235,4096,10
794,154139,ISSUE,122,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,2,1,1,0,154139,158235,4096,11
795,154139,ISSUE,123,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,3,1,1,0,154139,158235,4096,12
796,154139,ISSUE,124,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,4,1,1,0,154139,158235,4096,13
797,154139,ISSUE,125,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,5,1,1,0,154139,158235,4096,14
798,154139,ISSUE,126,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,154139,158235,4096,15
799,154139,ISSUE,127,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,154139,158235,4096,16
800,155411,COMPLETE,128,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,0,0,0,0,125411,155411,30000,16
801,155411,COMPLETE,129,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,1,0,0,0,125411,155411,30000,15
802,155411,COMPLETE,130,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,2,0,0,0,125411,155411,30000,14
803,155411,COMPLETE,131,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,3,0,0,0,125411,155411,30000,13
804,155411,COMPLETE,132,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,4,0,0,0,125411,155411,30000,12
805,155411,COMPLETE,133,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,5,0,0,0,125411,155411,30000,11
806,155411,COMPLETE,134,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,6,0,0,0,125411,155411,30000,10
807,155411,COMPLETE,135,READ_COMPUTE,8,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,7,0,0,0,125411,155411,30000,9
808,155411,ISSUE,128,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,0,0,0,155411,156435,1024,9
809,155411,ISSUE,129,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,0,0,0,155411,156435,1024,10
810,155411,ISSUE,130,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,0,0,0,155411,156435,1024,11
811,155411,ISSUE,131,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,0,0,0,155411,156435,1024,12
812,155411,ISSUE,132,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,0,0,0,155411,156435,1024,13
813,155411,ISSUE,133,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,0,0,0,155411,156435,1024,14
814,155411,ISSUE,134,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,0,0,0,155411,156435,1024,15
815,155411,ISSUE,135,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,7,0,0,0,155411,156435,1024,16
816,156435,COMPLETE,128,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,0,0,0,0,155411,156435,1024,16
817,156435,COMPLETE,129,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,1,0,0,0,155411,156435,1024,15
818,156435,COMPLETE,130,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,2,0,0,0,155411,156435,1024,14
819,156435,COMPLETE,131,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,3,0,0,0,155411,156435,1024,13
820,156435,COMPLETE,132,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,4,0,0,0,155411,156435,1024,12
821,156435,COMPLETE,133,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,5,0,0,0,155411,156435,1024,11
822,156435,COMPLETE,134,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,6,0,0,0,155411,156435,1024,10
823,156435,COMPLETE,135,READ_COMPUTE,8,-1,IFC_COMPUTE,SR_IFC_COMPUTE,CHANNEL_IDLE,CHIP_IFC_COMPUTE,PLANE_IFC_COMPUTE,7,0,0,0,155411,156435,1024,9
824,158235,COMPLETE,120,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,0,1,1,0,154139,158235,4096,8
825,158235,COMPLETE,121,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,1,1,1,0,154139,158235,4096,7
826,158235,COMPLETE,122,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,2,1,1,0,154139,158235,4096,6
827,158235,COMPLETE,123,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,3,1,1,0,154139,158235,4096,5
828,158235,COMPLETE,124,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,4,1,1,0,154139,158235,4096,4
829,158235,COMPLETE,125,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,5,1,1,0,154139,158235,4096,3
830,158235,COMPLETE,126,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,6,1,1,0,154139,158235,4096,2
831,158235,COMPLETE,127,READ_SLICE,1,3,SSDSIM_DATA_TRANSFER,SR_R_DATA_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_DATA_REGISTER,7,1,1,0,154139,158235,4096,1
832,158235,ISSUE,136,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,0,0,158235,158242,7,1
833,158235,ISSUE,137,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,0,0,158235,158242,7,2
834,158235,ISSUE,138,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,0,0,158235,158242,7,3
835,158235,ISSUE,139,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,0,0,158235,158242,7,4
836,158235,ISSUE,140,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,0,0,158235,158242,7,5
837,158235,ISSUE,141,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,0,0,158235,158242,7,6
838,158235,ISSUE,142,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,0,0,158235,158242,7,7
839,158235,ISSUE,143,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,0,0,158235,158242,7,8
840,158242,COMPLETE,136,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,1,0,0,158235,158242,7,8
841,158242,COMPLETE,137,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,1,0,0,158235,158242,7,7
842,158242,COMPLETE,138,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,1,0,0,158235,158242,7,6
843,158242,COMPLETE,139,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,1,0,0,158235,158242,7,5
844,158242,COMPLETE,140,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,1,0,0,158235,158242,7,4
845,158242,COMPLETE,141,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,1,0,0,158235,158242,7,3
846,158242,COMPLETE,142,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,6,1,0,0,158235,158242,7,2
847,158242,COMPLETE,143,READ_COMPUTE,9,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,7,1,0,0,158235,158242,7,1
848,158242,ISSUE,136,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,1,0,0,158242,158498,256,1
849,158242,ISSUE,137,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,1,0,0,158242,158498,256,2
850,158242,ISSUE,138,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,1,0,0,158242,158498,256,3
851,158242,ISSUE,139,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,1,0,0,158242,158498,256,4
852,158242,ISSUE,140,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,1,0,0,158242,158498,256,5
853,158242,ISSUE,141,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,1,0,0,158242,158498,256,6
854,158242,ISSUE,142,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,1,0,0,158242,158498,256,7
855,158242,ISSUE,143,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,1,0,0,158242,158498,256,8
856,158498,COMPLETE,136,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,0,1,0,0,158242,158498,256,8
857,158498,COMPLETE,137,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,1,1,0,0,158242,158498,256,7
858,158498,COMPLETE,138,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,2,1,0,0,158242,158498,256,6
859,158498,COMPLETE,139,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,3,1,0,0,158242,158498,256,5
860,158498,COMPLETE,140,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,4,1,0,0,158242,158498,256,4
861,158498,COMPLETE,141,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,5,1,0,0,158242,158498,256,3
862,158498,COMPLETE,142,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,6,1,0,0,158242,158498,256,2
863,158498,COMPLETE,143,READ_COMPUTE,9,-1,IFC_VECTOR_TRANSFER,SR_IFC_VECTOR_TRANSFER,CHANNEL_DATA_TRANSFER,CHIP_DATA_TRANSFER,PLANE_INPUT_LATCH,7,1,0,0,158242,158498,256,1
864,158498,ISSUE,136,READ_COMPUTE,9,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,0,1,0,0,158498,188498,30000,1
865,158498,ISSUE,137,READ_COMPUTE,9,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,1,1,0,0,158498,188498,30000,2
866,158498,ISSUE,138,READ_COMPUTE,9,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,2,1,0,0,158498,188498,30000,3
867,158498,ISSUE,139,READ_COMPUTE,9,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,3,1,0,0,158498,188498,30000,4
868,158498,ISSUE,140,READ_COMPUTE,9,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,4,1,0,0,158498,188498,30000,5
869,158498,ISSUE,141,READ_COMPUTE,9,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,5,1,0,0,158498,188498,30000,6
870,158498,ISSUE,142,READ_COMPUTE,9,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,6,1,0,0,158498,188498,30000,7
871,158498,ISSUE,143,READ_COMPUTE,9,-1,SSDSIM_ARRAY_READ,SR_R_READ,CHANNEL_IDLE,CHIP_READ_BUSY,PLANE_ARRAY_BUSY,7,1,0,0,158498,188498,30000,8
872,158498,ISSUE,144,READ_COMPUTE,10,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,0,0,1,0,158498,158505,7,9
873,158498,ISSUE,145,READ_COMPUTE,10,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,1,0,1,0,158498,158505,7,10
874,158498,ISSUE,146,READ_COMPUTE,10,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,2,0,1,0,158498,158505,7,11
875,158498,ISSUE,147,READ_COMPUTE,10,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,3,0,1,0,158498,158505,7,12
876,158498,ISSUE,148,READ_COMPUTE,10,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,4,0,1,0,158498,158505,7,13
877,158498,ISSUE,149,READ_COMPUTE,10,-1,SSDSIM_CA_TRANSFER,SR_R_C_A_TRANSFER,CHANNEL_C_A_TRANSFER,CHIP_C_A_TRANSFER,PLANE_CMD_LATCH,5,0,1,0,158498,158505,7,14
